Transaction Id,Customer Id,Customer Age,Gender,Annual Income,Region,Product Category,Purchase Quantity,Unit Price,Discount Applied,Transaction Date,Payment Method
TXN-200210,CUST-5525,28.0,Female,37787.6,West Zone,Home Electronics,4,429.07,0.1,2025-01-01 11:30,NetBanking
TXN-200211,CUST-5160,27.0,Female,97786.19,North Zone,Books & Media,2,311.04,0.0,2025-01-01 11:31,Digital Wallet
TXN-200212,CUST-5839,20.0,Male,59041.55,East Zone,Apparel & Fashion,5,149.7,0.05,2025-01-01 11:32,Credit Card
TXN-200213,CUST-5699,71.0,Female,79325.33,North Zone,Home Electronics,6,737.5,0.0,2025-01-01 11:33,NetBanking
TXN-200214,CUST-5243,31.0,Female,30399.79,East Zone,Apparel & Fashion,1,338.44,0.05,2025-01-01 11:34,Digital Wallet
TXN-200215,CUST-5086,33.0,Male,110797.36,North Zone,Home Electronics,3,786.56,0.0,2025-01-01 11:35,UPI Payment
TXN-200216,CUST-5796,27.0,Female,78525.03,South Zone,Electronics,6,721.43,0.0,2025-01-01 11:36,NetBanking
TXN-200217,CUST-5578,46.0,Male,57274.36,North Zone,Apparel & Fashion,7,323.57,0.1,2025-01-01 11:37,NetBanking
TXN-200218,CUST-5682,27.0,Male,56335.93,West Zone,Apparel & Fashion,6,490.17,0.0,2025-01-01 11:38,UPI Payment
TXN-200219,CUST-5557,29.0,Female,75590.07,West Zone,Beauty & Health,6,28.45,0.0,2025-01-01 11:39,Credit Card
TXN-200220,CUST-5574,47.0,Male,74527.86,West Zone,Apparel & Fashion,7,227.79,0.0,2025-01-01 11:40,Credit Card
TXN-200221,CUST-5953,58.0,Female,65376.79,North Zone,Books & Media,2,605.33,0.1,2025-01-01 11:41,NetBanking
TXN-200222,CUST-5646,18.0,Female,62201.26,West Zone,Home Electronics,7,578.0,0.0,2025-01-01 11:42,NetBanking
TXN-200223,CUST-5796,22.0,Female,72379.74,West Zone,Electronics,7,303.92,0.05,2025-01-01 11:43,NetBanking
TXN-200224,CUST-5028,37.0,Male,29778.48,South Zone,Books & Media,1,688.37,0.0,2025-01-01 11:44,Digital Wallet
TXN-200225,CUST-5620,25.0,Male,55131.42,South Zone,Books & Media,7,204.66,0.0,2025-01-01 11:45,NetBanking
TXN-200226,CUST-5556,60.0,Male,31533.02,East Zone,Books & Media,1,395.04,0.1,2025-01-01 11:46,Credit Card
TXN-200227,CUST-5340,29.0,Female,73184.96,East Zone,Books & Media,4,404.55,0.0,2025-01-01 11:47,UPI Payment
TXN-200228,CUST-5798,18.0,Male,49497.44,East Zone,Electronics,7,293.32,0.05,2025-01-01 11:48,UPI Payment
TXN-200229,CUST-5958,74.0,Male,32925.81,North Zone,Beauty & Health,2,811.72,0.0,2025-01-01 11:49,UPI Payment
TXN-200230,CUST-5331,,Other,47314.95,East Zone,Apparel & Fashion,7,593.85,0.0,2025-01-01 11:50,NetBanking
TXN-200231,CUST-5640,71.0,Female,64763.09,North Zone,Books & Media,6,460.85,0.0,2025-01-01 11:51,NetBanking
TXN-200232,CUST-5506,37.0,Male,58203.27,North Zone,Apparel & Fashion,5,436.63,0.05,2025-01-01 11:52,UPI Payment
TXN-200233,CUST-5348,45.0,Female,40296.6,East Zone,Apparel & Fashion,2,140.03,0.05,2025-01-01 11:53,Digital Wallet
TXN-200234,CUST-5473,74.0,Female,30459.93,East Zone,Books & Media,7,319.81,0.05,2025-01-01 11:54,Digital Wallet
TXN-200235,CUST-5231,60.0,Male,63367.76,North Zone,Beauty & Health,2,573.66,0.0,2025-01-01 11:55,Digital Wallet
TXN-200236,CUST-5190,54.0,Male,51255.79,South Zone,Apparel & Fashion,1,786.3,0.0,2025-01-01 11:56,Digital Wallet
TXN-200237,CUST-5225,64.0,Female,57225.51,West Zone,Home Electronics,4,695.0,0.0,2025-01-01 11:57,Credit Card
TXN-200238,CUST-5385,54.0,Male,59045.82,West Zone,Apparel & Fashion,4,259.18,0.1,2025-01-01 11:58,UPI Payment
TXN-200239,CUST-5377,29.0,Female,69956.22,West Zone,Books & Media,2,371.98,0.1,2025-01-01 11:59,Credit Card
TXN-200240,CUST-5283,54.0,Male,77668.51,South Zone,Electronics,2,75.52,0.0,2025-01-01 12:00,NetBanking
TXN-200241,CUST-5958,66.0,Male,64710.42,North Zone,Apparel & Fashion,7,91.78,0.0,2025-01-01 12:01,Digital Wallet
TXN-200242,CUST-5633,66.0,Male,56071.44,East Zone,Beauty & Health,3,402.61,0.0,2025-01-01 12:02,Digital Wallet
TXN-200243,CUST-5628,73.0,Male,62458.13,North Zone,Home Electronics,6,453.27,0.25,2025-01-01 12:03,UPI Payment
TXN-200244,CUST-5973,61.0,Male,55724.12,North Zone,Home Electronics,1,228.47,0.1,2025-01-01 12:04,Digital Wallet
TXN-200245,CUST-5745,73.0,Male,31612.76,East Zone,Electronics,6,548.33,0.0,2025-01-01 12:05,UPI Payment
TXN-200246,CUST-5259,45.0,Female,82201.0,South Zone,Electronics,5,599.5,0.0,2025-01-01 12:06,NetBanking
TXN-200247,CUST-5359,64.0,Other,78713.62,West Zone,Apparel & Fashion,5,258.1,0.0,2025-01-01 12:07,Digital Wallet
TXN-200248,CUST-5710,32.0,Female,98784.18,West Zone,Books & Media,4,645.99,0.05,2025-01-01 12:08,Digital Wallet
TXN-200249,CUST-5456,23.0,Female,104189.24,North Zone,Beauty & Health,1,179.13,0.05,2025-01-01 12:09,Credit Card
TXN-200250,CUST-5411,61.0,Male,40243.63,South Zone,Home Electronics,6,465.12,0.0,2025-01-01 12:10,UPI Payment
TXN-200251,CUST-5649,76.0,Other,55795.1,West Zone,Electronics,4,684.72,0.1,2025-01-01 12:11,UPI Payment
TXN-200252,CUST-5318,78.0,Male,108463.48,South Zone,Beauty & Health,5,459.0,0.0,2025-01-01 12:12,Digital Wallet
TXN-200253,CUST-5677,,Other,61249.81,East Zone,Books & Media,2,772.27,0.0,2025-01-01 12:13,Credit Card
TXN-200254,CUST-5225,67.0,Other,66517.9,North Zone,Home Electronics,1,54.9,0.05,2025-01-01 12:14,Digital Wallet
TXN-200255,CUST-5819,31.0,Female,33859.1,North Zone,Home Electronics,1,502.33,0.0,2025-01-01 12:15,UPI Payment
TXN-200256,CUST-5234,19.0,Other,64780.34,South Zone,Books & Media,6,479.9,0.25,2025-01-01 12:16,UPI Payment
TXN-200257,CUST-5684,26.0,Female,97740.9,West Zone,Home Electronics,7,563.17,0.0,2025-01-01 12:17,Digital Wallet
TXN-200258,CUST-5664,80.0,Male,85802.58,South Zone,Books & Media,3,709.31,0.0,2025-01-01 12:18,NetBanking
TXN-200259,CUST-5975,54.0,Male,50715.28,East Zone,Home Electronics,6,618.48,0.05,2025-01-01 12:19,Digital Wallet
TXN-200260,CUST-5827,37.0,Female,54668.15,West Zone,Apparel & Fashion,2,672.89,0.0,2025-01-01 12:20,Credit Card
TXN-200261,CUST-5374,43.0,Male,,West Zone,Books & Media,7,249.41,0.0,2025-01-01 12:21,UPI Payment
TXN-200262,CUST-5672,46.0,Female,46253.48,South Zone,Beauty & Health,7,332.74,0.25,2025-01-01 12:22,UPI Payment
TXN-200263,CUST-5608,18.0,Other,26661.08,East Zone,Apparel & Fashion,7,534.81,0.0,2025-01-01 12:23,Digital Wallet
TXN-200264,CUST-5472,72.0,Male,60430.84,West Zone,Beauty & Health,2,472.9,0.0,2025-01-01 12:24,NetBanking
TXN-200265,CUST-5233,,Female,89937.05,North Zone,Home Electronics,4,817.15,0.1,2025-01-01 12:25,UPI Payment
TXN-200266,CUST-5692,23.0,Female,68575.49,East Zone,Beauty & Health,1,163.28,0.0,2025-01-01 12:26,Digital Wallet
TXN-200267,CUST-5113,54.0,Female,87275.42,West Zone,Apparel & Fashion,4,302.15,0.0,2025-01-01 12:27,NetBanking
TXN-200268,CUST-5830,70.0,Other,81855.11,South Zone,Books & Media,2,489.19,0.05,2025-01-01 12:28,Digital Wallet
TXN-200269,CUST-5497,76.0,Female,51884.05,West Zone,Electronics,3,738.5,0.0,2025-01-01 12:29,Digital Wallet
TXN-200270,CUST-5442,22.0,Other,47949.13,North Zone,Beauty & Health,1,790.33,0.25,2025-01-01 12:30,Digital Wallet
TXN-200271,CUST-5564,50.0,Female,48658.09,East Zone,Electronics,2,289.28,0.0,2025-01-01 12:31,UPI Payment
TXN-200272,CUST-5268,66.0,Male,30234.35,West Zone,Beauty & Health,3,62.17,0.05,2025-01-01 12:32,NetBanking
TXN-200273,CUST-5510,68.0,Female,62598.11,North Zone,Beauty & Health,6,361.56,0.0,2025-01-01 12:33,Credit Card
TXN-200274,CUST-5807,31.0,Female,8267.41,West Zone,Books & Media,5,338.52,0.0,2025-01-01 12:34,Credit Card
TXN-200275,CUST-5386,29.0,Male,72941.19,West Zone,Home Electronics,7,838.59,0.05,2025-01-01 12:35,UPI Payment
TXN-200276,CUST-5387,59.0,Female,63329.8,East Zone,Apparel & Fashion,2,369.53,0.0,2025-01-01 12:36,UPI Payment
TXN-200277,CUST-5113,37.0,Female,70721.64,South Zone,Apparel & Fashion,5,263.68,0.1,2025-01-01 12:37,Digital Wallet
TXN-200278,CUST-5613,70.0,Male,81554.8,South Zone,Apparel & Fashion,4,314.06,0.0,2025-01-01 12:38,Digital Wallet
TXN-200279,CUST-5625,67.0,Female,65677.7,North Zone,Home Electronics,5,340.7,0.05,2025-01-01 12:39,NetBanking
TXN-200280,CUST-5952,41.0,Female,92184.08,North Zone,Electronics,2,699.29,0.0,2025-01-01 12:40,Digital Wallet
TXN-200281,CUST-5081,76.0,Female,73506.0,North Zone,Apparel & Fashion,5,73.92,0.05,2025-01-01 12:41,NetBanking
TXN-200282,CUST-5699,60.0,Male,47993.15,East Zone,Electronics,7,272.79,0.05,2025-01-01 12:42,Digital Wallet
TXN-200283,CUST-5113,79.0,Male,57602.35,South Zone,Home Electronics,1,821.56,0.0,2025-01-01 12:43,Digital Wallet
TXN-200284,CUST-5002,51.0,Male,,North Zone,Home Electronics,2,134.8,0.0,2025-01-01 12:44,Credit Card
TXN-200285,CUST-5642,42.0,Female,45309.48,North Zone,Books & Media,3,632.63,0.0,2025-01-01 12:45,UPI Payment
TXN-200286,CUST-5220,67.0,Male,54951.57,West Zone,Apparel & Fashion,5,306.47,0.0,2025-01-01 12:46,NetBanking
TXN-200287,CUST-5566,46.0,Female,72106.06,West Zone,Books & Media,1,496.82,0.05,2025-01-01 12:47,Credit Card
TXN-200288,CUST-5855,74.0,Male,48118.32,North Zone,Apparel & Fashion,7,89.57,0.0,2025-01-01 12:48,Digital Wallet
TXN-200289,CUST-5997,56.0,Male,38944.12,West Zone,Home Electronics,4,264.26,0.25,2025-01-01 12:49,Credit Card
TXN-200290,CUST-5736,48.0,Female,27080.66,West Zone,Home Electronics,4,428.48,0.0,2025-01-01 12:50,NetBanking
TXN-200291,CUST-5225,73.0,Female,50966.28,West Zone,Beauty & Health,7,201.17,0.25,2025-01-01 12:51,UPI Payment
TXN-200292,CUST-5385,64.0,Male,98090.76,East Zone,Beauty & Health,5,463.11,0.0,2025-01-01 12:52,Credit Card
TXN-200293,CUST-5403,60.0,Male,67015.48,North Zone,Home Electronics,4,191.09,0.25,2025-01-01 12:53,NetBanking
TXN-200294,CUST-5638,67.0,Male,79382.22,North Zone,Home Electronics,3,554.51,0.0,2025-01-01 12:54,Digital Wallet
TXN-200295,CUST-5130,40.0,Female,45349.0,West Zone,Electronics,2,769.23,0.0,2025-01-01 12:55,Credit Card
TXN-200296,CUST-5053,61.0,Female,32891.18,East Zone,Electronics,1,77.7,0.25,2025-01-01 12:56,UPI Payment
TXN-200297,CUST-5684,55.0,Male,39410.07,West Zone,Books & Media,6,188.43,0.0,2025-01-01 12:57,NetBanking
TXN-200298,CUST-5730,37.0,Male,60203.07,East Zone,Beauty & Health,5,718.62,0.0,2025-01-01 12:58,UPI Payment
TXN-200299,CUST-5672,40.0,Male,25108.62,North Zone,Beauty & Health,4,538.85,0.1,2025-01-01 12:59,Digital Wallet
TXN-200300,CUST-5710,81.0,Female,43378.08,West Zone,Home Electronics,2,71.97,0.05,2025-01-01 13:00,UPI Payment
TXN-200301,CUST-5416,79.0,Other,51152.33,North Zone,Home Electronics,6,416.22,0.0,2025-01-01 13:01,Digital Wallet
TXN-200302,CUST-5247,62.0,Male,37562.88,East Zone,Books & Media,3,182.64,0.0,2025-01-01 13:02,Digital Wallet
TXN-200303,CUST-5836,69.0,Female,22711.86,South Zone,Beauty & Health,4,173.64,0.05,2025-01-01 13:03,Credit Card
TXN-200304,CUST-5439,33.0,Male,67358.59,East Zone,Electronics,4,799.87,0.0,2025-01-01 13:04,Digital Wallet
TXN-200305,CUST-5203,67.0,Male,62848.62,South Zone,Apparel & Fashion,1,648.62,0.25,2025-01-01 13:05,UPI Payment
TXN-200306,CUST-5184,59.0,Female,76412.05,North Zone,Books & Media,3,593.47,0.05,2025-01-01 13:06,Credit Card
TXN-200307,CUST-5123,77.0,Female,41457.12,North Zone,Apparel & Fashion,3,207.28,0.05,2025-01-01 13:07,Digital Wallet
TXN-200308,CUST-5401,72.0,Other,76058.57,West Zone,Electronics,5,105.64,0.0,2025-01-01 13:08,NetBanking
TXN-200309,CUST-5767,25.0,Female,90292.13,South Zone,Electronics,6,740.92,0.1,2025-01-01 13:09,NetBanking
TXN-200310,CUST-5294,67.0,Male,66850.97,East Zone,Apparel & Fashion,1,10.47,0.0,2025-01-01 13:10,Digital Wallet
TXN-200311,CUST-5280,38.0,Female,50716.18,North Zone,Books & Media,5,333.25,0.1,2025-01-01 13:11,Credit Card
TXN-200312,CUST-5837,18.0,Male,64683.99,South Zone,Apparel & Fashion,1,239.94,0.0,2025-01-01 13:12,Credit Card
TXN-200313,CUST-5884,72.0,Female,49830.93,East Zone,Books & Media,3,487.18,0.1,2025-01-01 13:13,Credit Card
TXN-200314,CUST-5610,25.0,Male,46750.75,South Zone,Books & Media,1,217.05,0.05,2025-01-01 13:14,UPI Payment
TXN-200315,CUST-5198,46.0,Female,74640.32,East Zone,Home Electronics,1,268.31,0.0,2025-01-01 13:15,NetBanking
TXN-200316,CUST-5982,49.0,Male,59427.57,East Zone,Beauty & Health,1,723.36,0.0,2025-01-01 13:16,Digital Wallet
TXN-200317,CUST-5907,55.0,Male,84294.27,East Zone,Beauty & Health,2,514.89,0.0,2025-01-01 13:17,Digital Wallet
TXN-200318,CUST-5511,22.0,Female,53815.17,East Zone,Electronics,2,128.53,0.0,2025-01-01 13:18,NetBanking
TXN-200319,CUST-5752,64.0,Male,55688.27,South Zone,Home Electronics,6,619.01,0.0,2025-01-01 13:19,UPI Payment
TXN-200320,CUST-5144,39.0,Female,51519.55,South Zone,Beauty & Health,6,180.7,0.0,2025-01-01 13:20,Credit Card
TXN-200321,CUST-5609,64.0,Male,41276.61,West Zone,Books & Media,7,371.17,0.05,2025-01-01 13:21,NetBanking
TXN-200322,CUST-5201,51.0,Male,77066.86,South Zone,Books & Media,3,551.56,0.05,2025-01-01 13:22,Digital Wallet
TXN-200323,CUST-5124,18.0,Male,102435.67,South Zone,Apparel & Fashion,1,235.14,0.0,2025-01-01 13:23,UPI Payment
TXN-200324,CUST-5187,72.0,Male,54928.8,West Zone,Apparel & Fashion,3,329.88,0.1,2025-01-01 13:24,Digital Wallet
TXN-200325,CUST-5326,72.0,Female,49410.83,South Zone,Books & Media,2,625.49,0.25,2025-01-01 13:25,Credit Card
TXN-200326,CUST-5464,43.0,Male,48211.52,East Zone,Books & Media,1,797.57,0.0,2025-01-01 13:26,NetBanking
TXN-200327,CUST-5349,60.0,Other,49424.94,North Zone,Apparel & Fashion,5,452.45,0.0,2025-01-01 13:27,Credit Card
TXN-200328,CUST-5771,27.0,Female,92521.0,North Zone,Beauty & Health,2,13.92,0.0,2025-01-01 13:28,UPI Payment
TXN-200329,CUST-5660,47.0,Male,48708.11,West Zone,Electronics,2,291.33,0.05,2025-01-01 13:29,NetBanking
TXN-200330,CUST-5764,67.0,Female,51172.56,South Zone,Apparel & Fashion,2,342.15,0.05,2025-01-01 13:30,Credit Card
TXN-200331,CUST-5955,35.0,Female,39053.45,South Zone,Beauty & Health,7,291.93,0.05,2025-01-01 13:31,Credit Card
TXN-200332,CUST-5932,34.0,Female,67432.5,West Zone,Beauty & Health,1,373.93,0.0,2025-01-01 13:32,Credit Card
TXN-200333,CUST-5403,43.0,Male,60756.25,North Zone,Beauty & Health,6,539.79,0.1,2025-01-01 13:33,UPI Payment
TXN-200334,CUST-5346,25.0,Male,40962.19,East Zone,Home Electronics,4,107.79,0.0,2025-01-01 13:34,Credit Card
TXN-200335,CUST-5963,64.0,Female,45482.65,South Zone,Home Electronics,5,235.74,0.0,2025-01-01 13:35,Digital Wallet
TXN-200336,CUST-5511,57.0,Female,90359.27,West Zone,Beauty & Health,5,434.21,0.0,2025-01-01 13:36,NetBanking
TXN-200337,CUST-5147,66.0,Female,62605.09,East Zone,Books & Media,3,272.0,0.0,2025-01-01 13:37,NetBanking
TXN-200338,CUST-5148,29.0,Male,63881.18,West Zone,Home Electronics,1,842.47,0.05,2025-01-01 13:38,Credit Card
TXN-200339,CUST-5864,44.0,Female,63954.6,West Zone,Apparel & Fashion,6,369.84,0.05,2025-01-01 13:39,UPI Payment
TXN-200340,CUST-5711,25.0,Female,87800.57,West Zone,Home Electronics,2,740.05,0.25,2025-01-01 13:40,Digital Wallet
TXN-200341,CUST-5820,42.0,Female,42663.53,North Zone,Books & Media,4,762.6,0.0,2025-01-01 13:41,Digital Wallet
TXN-200342,CUST-5489,63.0,Male,54666.68,North Zone,Electronics,1,711.51,0.25,2025-01-01 13:42,NetBanking
TXN-200343,CUST-5929,21.0,Female,58874.14,West Zone,Home Electronics,1,45.11,0.05,2025-01-01 13:43,NetBanking
TXN-200344,CUST-5936,50.0,Male,30158.25,South Zone,Beauty & Health,7,805.87,0.0,2025-01-01 13:44,Digital Wallet
TXN-200345,CUST-5640,18.0,Male,45051.38,East Zone,Beauty & Health,6,114.22,0.1,2025-01-01 13:45,NetBanking
TXN-200346,CUST-5551,36.0,Female,81363.48,South Zone,Beauty & Health,4,34.55,0.05,2025-01-01 13:46,Credit Card
TXN-200347,CUST-5338,48.0,Male,76063.95,North Zone,Electronics,2,355.44,0.0,2025-01-01 13:47,Digital Wallet
TXN-200348,CUST-5872,33.0,Male,79335.74,East Zone,Books & Media,1,169.87,0.1,2025-01-01 13:48,NetBanking
TXN-200349,CUST-5641,31.0,Male,51101.83,West Zone,Apparel & Fashion,5,161.05,0.05,2025-01-01 13:49,Credit Card
TXN-200350,CUST-5779,70.0,Female,53384.64,South Zone,Books & Media,5,248.56,0.05,2025-01-01 13:50,Credit Card
TXN-200351,CUST-5988,65.0,Female,28920.79,South Zone,Electronics,4,215.28,0.1,2025-01-01 13:51,Digital Wallet
TXN-200352,CUST-5953,22.0,Male,79240.79,West Zone,Beauty & Health,2,583.81,0.0,2025-01-01 13:52,Credit Card
TXN-200353,CUST-5473,58.0,Female,82288.07,South Zone,Books & Media,4,163.23,0.05,2025-01-01 13:53,Digital Wallet
TXN-200354,CUST-5946,43.0,Female,82052.54,North Zone,Apparel & Fashion,1,464.16,0.05,2025-01-01 13:54,Credit Card
TXN-200355,CUST-5151,79.0,Male,91675.69,West Zone,Beauty & Health,7,838.54,0.0,2025-01-01 13:55,Digital Wallet
TXN-200356,CUST-5415,45.0,Female,69809.01,South Zone,Apparel & Fashion,7,370.65,0.0,2025-01-01 13:56,Digital Wallet
TXN-200357,CUST-5990,19.0,Female,90802.31,West Zone,Home Electronics,5,4500.0,0.1,2025-01-01 13:57,Digital Wallet
TXN-200358,CUST-5298,67.0,Female,58291.22,East Zone,Apparel & Fashion,7,824.13,0.0,2025-01-01 13:58,Digital Wallet
TXN-200359,CUST-5611,81.0,Male,29310.31,West Zone,Beauty & Health,3,121.74,0.05,2025-01-01 13:59,Credit Card
TXN-200360,CUST-5263,23.0,Female,77923.41,South Zone,Home Electronics,4,359.01,0.25,2025-01-01 14:00,Digital Wallet
TXN-200361,CUST-5764,80.0,Female,28628.05,North Zone,Beauty & Health,7,723.49,0.0,2025-01-01 14:01,NetBanking
TXN-200362,CUST-5144,26.0,Male,65148.74,West Zone,Beauty & Health,3,792.83,0.0,2025-01-01 14:02,Credit Card
TXN-200363,CUST-5346,50.0,Male,79673.49,West Zone,Home Electronics,3,513.24,0.0,2025-01-01 14:03,Digital Wallet
TXN-200364,CUST-5624,58.0,Male,67998.79,South Zone,Apparel & Fashion,6,126.62,0.05,2025-01-01 14:04,Credit Card
TXN-200365,CUST-5572,42.0,Male,104147.5,North Zone,Electronics,5,766.79,0.25,2025-01-01 14:05,Credit Card
TXN-200366,CUST-5881,65.0,Female,25630.31,North Zone,Electronics,4,152.82,0.0,2025-01-01 14:06,Credit Card
TXN-200367,CUST-5002,30.0,Male,60467.08,East Zone,Electronics,3,303.51,0.0,2025-01-01 14:07,Credit Card
TXN-200368,CUST-5897,26.0,Male,62322.93,East Zone,Electronics,1,322.62,0.05,2025-01-01 14:08,Digital Wallet
TXN-200369,CUST-5304,70.0,Female,37134.1,South Zone,Books & Media,7,383.24,0.05,2025-01-01 14:09,Credit Card
TXN-200370,CUST-5254,30.0,Male,40655.94,North Zone,Electronics,6,672.8,0.0,2025-01-01 14:10,NetBanking
TXN-200371,CUST-5652,48.0,Other,46365.12,North Zone,Home Electronics,2,682.91,0.05,2025-01-01 14:11,Credit Card
TXN-200372,CUST-5453,58.0,Male,41656.53,East Zone,Electronics,7,613.25,0.0,2025-01-01 14:12,Credit Card
TXN-200373,CUST-5037,28.0,Male,60002.1,East Zone,Beauty & Health,7,24.19,0.1,2025-01-01 14:13,NetBanking
TXN-200374,CUST-5160,21.0,Male,50845.15,South Zone,Electronics,7,482.51,0.0,2025-01-01 14:14,Digital Wallet
TXN-200375,CUST-5009,51.0,Male,67881.31,North Zone,Apparel & Fashion,6,636.76,0.0,2025-01-01 14:15,NetBanking
TXN-200376,CUST-5233,78.0,Male,74014.46,West Zone,Home Electronics,2,380.99,0.1,2025-01-01 14:16,UPI Payment
TXN-200377,CUST-5099,55.0,Female,72762.91,East Zone,Home Electronics,5,803.5,0.0,2025-01-01 14:17,NetBanking
TXN-200378,CUST-5659,63.0,Other,54412.66,South Zone,Books & Media,4,701.21,0.0,2025-01-01 14:18,Digital Wallet
TXN-200379,CUST-5816,21.0,Male,67262.8,North Zone,Beauty & Health,4,544.42,0.25,2025-01-01 14:19,NetBanking
TXN-200380,CUST-5208,55.0,Female,81149.88,North Zone,Home Electronics,2,58.22,0.05,2025-01-01 14:20,Credit Card
TXN-200381,CUST-5131,36.0,Female,70242.94,East Zone,Apparel & Fashion,7,556.41,0.0,2025-01-01 14:21,Digital Wallet
TXN-200382,CUST-5404,23.0,Female,96391.09,South Zone,Electronics,1,775.33,0.05,2025-01-01 14:22,UPI Payment
TXN-200383,CUST-5152,51.0,Male,80170.31,West Zone,Home Electronics,2,325.94,0.1,2025-01-01 14:23,Digital Wallet
TXN-200384,CUST-5054,35.0,Male,93790.53,East Zone,Apparel & Fashion,2,713.3,0.05,2025-01-01 14:24,Credit Card
TXN-200385,CUST-5120,30.0,Male,15891.65,South Zone,Electronics,4,269.96,0.0,2025-01-01 14:25,UPI Payment
TXN-200386,CUST-5673,58.0,Female,63788.51,North Zone,Books & Media,3,486.95,0.05,2025-01-01 14:26,Digital Wallet
TXN-200387,CUST-5920,40.0,Female,56007.25,West Zone,Home Electronics,1,553.09,0.05,2025-01-01 14:27,Digital Wallet
TXN-200388,CUST-5628,36.0,Male,59687.87,South Zone,Home Electronics,4,578.07,0.1,2025-01-01 14:28,Credit Card
TXN-200389,CUST-5587,62.0,Male,47108.25,West Zone,Apparel & Fashion,6,750.81,0.0,2025-01-01 14:29,NetBanking
TXN-200390,CUST-5625,28.0,Female,69329.69,South Zone,Beauty & Health,2,203.64,0.05,2025-01-01 14:30,NetBanking
TXN-200391,CUST-5968,18.0,Female,28545.41,South Zone,Books & Media,3,227.07,0.0,2025-01-01 14:31,UPI Payment
TXN-200392,CUST-5420,41.0,Other,69463.58,South Zone,Beauty & Health,1,4500.0,0.05,2025-01-01 14:32,Credit Card
TXN-200393,CUST-5422,79.0,Female,47723.34,South Zone,Home Electronics,5,155.14,0.25,2025-01-01 14:33,Credit Card
TXN-200394,CUST-5104,71.0,Male,52742.86,West Zone,Beauty & Health,1,397.58,0.0,2025-01-01 14:34,NetBanking
TXN-200395,CUST-5852,24.0,Female,70112.28,East Zone,Electronics,1,22.42,0.0,2025-01-01 14:35,NetBanking
TXN-200396,CUST-5254,42.0,Female,63457.39,West Zone,Books & Media,7,124.56,0.05,2025-01-01 14:36,UPI Payment
TXN-200397,CUST-5227,38.0,Male,81497.54,South Zone,Beauty & Health,2,578.79,0.05,2025-01-01 14:37,NetBanking
TXN-200398,CUST-5112,32.0,Female,44064.19,West Zone,Electronics,2,4500.0,0.0,2025-01-01 14:38,UPI Payment
TXN-200399,CUST-5510,18.0,Female,60506.95,West Zone,Apparel & Fashion,5,102.89,0.05,2025-01-01 14:39,Digital Wallet
TXN-200400,CUST-5473,29.0,Male,78442.3,West Zone,Beauty & Health,5,197.8,0.1,2025-01-01 14:40,UPI Payment
TXN-200401,CUST-5099,75.0,Female,68682.2,South Zone,Books & Media,5,89.02,0.05,2025-01-01 14:41,UPI Payment
TXN-200402,CUST-5153,24.0,Female,69873.49,West Zone,Electronics,4,371.52,0.05,2025-01-01 14:42,UPI Payment
TXN-200403,CUST-5861,32.0,Other,82498.79,North Zone,Beauty & Health,4,112.01,0.0,2025-01-01 14:43,Digital Wallet
TXN-200404,CUST-5914,38.0,Male,54484.51,South Zone,Apparel & Fashion,2,374.8,0.25,2025-01-01 14:44,NetBanking
TXN-200405,CUST-5896,36.0,Male,50588.63,West Zone,Beauty & Health,2,623.76,0.0,2025-01-01 14:45,UPI Payment
TXN-200406,CUST-5878,77.0,Female,72654.23,North Zone,Electronics,5,582.62,0.0,2025-01-01 14:46,NetBanking
